brand,rating,category,praise_category,summary,source_url
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer finds the product satisfactory.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The reviewer expresses satisfaction and has repurchased.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer is satisfied with the product.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review has no usable content.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide any meaningful feedback.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The user seems satisfied with the product.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,shipping/fulfillment,packaging,The delivery was timely and the packaging was excellent.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide any meaningful feedback.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,customer service,The ordering process was fast and the service was satisfactory.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The user finds the product acceptable.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The user finds the product acceptable.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product can be used at home.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,3.0,price,no praise / negative review,The product is a normal multifocal lens and not worth the price.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The user finds the product reasonably priced.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The product is considered reasonably priced.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide any meaningful feedback.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide any meaningful feedback.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide any meaningful feedback.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The user finds the product useful.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,4.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer plans to buy again.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,packaging,The reviewer is pleased with the packaging.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/1DAY-ACUVUE-MOIST-MULTIFOCAL-Daily-Disposal-contact-lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MF-100-LOW?scrollTo=reviewTab
Acuvue,4.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,3.0,quality/defect (other),no praise / negative review,The reviewer received empty boxes and is requesting compensation.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,comfort,The lenses are described as very comfortable.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The reviewer appreciates the great value after multiple purchases.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,quality/reliability (other),The reviewer has used them for a long time with satisfaction.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,3.0,quality/defect (other),no praise / negative review,"One box was missing contacts, and the reviewer requests a replacement.",https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The reviewer finds the quality and value to be good.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,4.0,price,no praise / negative review,The product is reasonably priced.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,2.0,packaging,no praise / negative review,"The packaging was different, and some pairs were missing contacts.",https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,1.0,unclear / insufficient detail,no praise / negative review,The review is negative but lacks detail.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is in an unknown language.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer feels positively about the product.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,3.0,packaging,no praise / negative review,The different packaging raised concerns about the product's authenticity.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer expresses a positive sentiment.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Astigmatism-Contact-Lens/Daily-Disposable/1DAY-ACUVUE-MOIST-for-Astigmatism-Daily-Disposal-Toric-Contact-Lenses-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Moist-MT-100_075_180?scrollTo=reviewTab
